user_id,username,email,role,joined_at,karma_posts,karma_comments,num_posts,num_comments,communities_followed
U02745,bjones966,bjones966@yahoo.com,user,2025-04-01,1805,2548,136,390,"C024,C141,C184,C196,C011,C188,C015,C051,C137,C017"
U02746,angellawson839,angellawson839@yahoo.com,user,2024-10-26,1548,2122,32,360,"C045,C080,C041,C027,C177,C156,C095,C148,C119,C191"
U02747,theresa57862,theresa57862@yahoo.com,user,2025-08-15,426,4813,188,472,"C045,C017"
U02748,martinbradley528,martinbradley528@gmail.com,user,2025-01-01,1582,2418,23,44,"C186,C103,C023,C051,C064"
U02749,rodriguezjason86,rodriguezjason86@yahoo.com,user,2025-05-12,2919,2969,50,434,C017
U02750,shelby69329,shelby69329@gmail.com,user,2024-05-27,482,2517,75,5,"C113,C137,C023,C172,C183,C026,C013,C158"
U02751,patrickcuevas910,patrickcuevas910@gmail.com,user,2024-10-07,4497,2482,169,393,"C082,C117,C105,C190,C182,C111"
U02752,benjaminvictoria244,benjaminvictoria244@hotmail.com,user,2024-08-25,2666,2486,30,400,"C190,C048,C153,C152,C026,C037,C105,C158,C154"
U02753,hryan274,hryan274@hotmail.com,user,2024-02-12,3415,2513,175,42,"C188,C027,C006,C108,C178,C192,C098,C165,C177,C158"
U02754,lawsondonna96,lawsondonna96@hotmail.com,user,2025-08-08,4312,1084,40,340,"C035,C190,C032,C104,C138"
U02755,mstewart145,mstewart145@hotmail.com,user,2025-01-26,1031,1244,175,42,"C092,C164,C103,C044,C167,C098,C159,C146"
U02756,rhonda53798,rhonda53798@yahoo.com,user,2024-04-23,249,4334,49,323,"C128,C147,C182,C023,C191"
U02757,stephengoodman4,stephengoodman4@gmail.com,user,2025-03-17,1887,1139,169,409,"C127,C034,C195,C142,C161,C117"
U02758,seanrosario51,seanrosario51@yahoo.com,user,2024-05-02,1194,249,11,491,"C069,C144,C087,C158,C127,C189,C033,C066"
U02759,christopher88825,christopher88825@gmail.com,user,2024-12-25,1000,1185,156,179,"C076,C086"
U02760,denise93191,denise93191@yahoo.com,user,2025-09-22,366,2713,173,262,C181
U02761,ihall953,ihall953@hotmail.com,user,2025-05-05,4227,3272,4,412,"C012,C074,C142,C008,C045,C047,C068"
U02762,kimberlyrussell14,kimberlyrussell14@hotmail.com,user,2024-10-05,2461,3908,67,230,"C178,C156,C088,C011,C184,C149,C006"
U02763,catherineflynn264,catherineflynn264@yahoo.com,user,2025-05-07,4117,4787,129,169,"C101,C177,C067,C053,C010,C025,C100"
U02764,david66338,david66338@hotmail.com,user,2024-10-02,3534,1102,56,263,"C126,C136,C131,C114,C187,C098,C089,C109,C179"
U02765,barbarachen934,barbarachen934@gmail.com,mod,2025-04-29,1946,606,52,199,C107
U02766,nancysmith663,nancysmith663@gmail.com,user,2024-04-17,4846,188,22,50,"C143,C098,C003,C072"
U02767,jbaker494,jbaker494@hotmail.com,user,2024-08-03,3663,652,192,295,"C004,C055,C131,C005,C054,C085,C032,C195,C185,C187"
U02768,inewton263,inewton263@gmail.com,user,2025-02-08,4807,2643,186,125,"C044,C184,C146,C075,C079,C019,C151,C183,C193"
U02769,kjohnson125,kjohnson125@gmail.com,user,2025-09-20,4615,391,92,119,"C113,C033,C144,C062,C151"
U02770,zacharymoreno368,zacharymoreno368@yahoo.com,user,2025-07-25,3349,3884,55,327,C145
U02771,zgomez340,zgomez340@hotmail.com,user,2024-04-07,3226,4042,2,413,"C066,C131,C195,C133,C104,C161,C136,C192,C198"
U02772,jenniferwilson424,jenniferwilson424@yahoo.com,user,2024-09-14,3112,1222,151,456,"C095,C199,C170"
U02773,mcknightbrandon962,mcknightbrandon962@hotmail.com,user,2025-05-30,1520,1301,134,463,"C184,C138,C001"
U02774,stephanie67779,stephanie67779@hotmail.com,user,2025-02-13,1788,1263,62,191,"C011,C112,C131,C132"
U02775,eroberts352,eroberts352@hotmail.com,user,2025-07-19,2441,3460,124,464,"C164,C127,C129,C005,C157,C103,C072"
U02776,jessicacummings332,jessicacummings332@hotmail.com,user,2024-06-18,3929,2202,187,143,"C084,C148,C122,C086,C038,C021,C060,C092,C163,C052"
U02777,hernandezalan84,hernandezalan84@hotmail.com,mod,2024-09-07,2823,2701,153,321,"C129,C180,C160"
U02778,emily76501,emily76501@yahoo.com,user,2025-07-04,3746,2264,22,495,"C181,C163"
U02779,uthompson299,uthompson299@hotmail.com,mod,2024-10-26,1281,3510,113,165,"C192,C167"
U02780,shirley13121,shirley13121@yahoo.com,user,2025-04-25,4038,3476,65,171,"C069,C157,C105,C092"
U02781,kpeterson807,kpeterson807@hotmail.com,user,2025-08-19,2934,3570,79,454,"C157,C104"
U02782,ymitchell452,ymitchell452@yahoo.com,user,2024-11-27,1946,65,12,289,"C090,C189,C130,C048"
U02783,stephaniewilliams63,stephaniewilliams63@hotmail.com,user,2024-11-03,1570,308,21,388,"C148,C122,C167,C164,C040,C045"
U02784,russellramirez945,russellramirez945@hotmail.com,user,2024-04-08,4295,2300,194,277,"C079,C198,C170,C154"
U02785,cory42172,cory42172@gmail.com,user,2024-11-14,4532,399,145,321,"C197,C066,C112,C168,C178,C013,C022,C163,C130"
U02786,joshua73995,joshua73995@gmail.com,user,2024-01-07,1671,1610,76,283,C019
U02787,sheila49859,sheila49859@gmail.com,user,2024-06-19,3593,1982,95,406,"C103,C192,C125,C027,C089,C084,C067,C070,C107"
U02788,elizabeththomas902,elizabeththomas902@gmail.com,user,2024-07-09,4798,1263,100,20,"C112,C125,C069,C192,C104,C163,C180,C036,C127,C035"
U02789,anthonyorr50,anthonyorr50@hotmail.com,user,2025-08-05,1689,3236,178,436,"C160,C147,C017,C028,C154"
U02790,adamwall708,adamwall708@gmail.com,user,2025-02-16,2859,3348,113,378,"C129,C094,C189"
U02791,james9644,james9644@hotmail.com,user,2024-03-07,2927,2629,184,453,"C143,C063,C006,C173"
U02792,dmeyer510,dmeyer510@yahoo.com,user,2024-09-05,4497,1136,22,468,"C099,C047,C107"
U02793,moransamantha267,moransamantha267@gmail.com,user,2025-04-16,3037,3257,122,328,"C069,C074,C192,C102,C001,C115,C144,C157,C199"
U02794,foneal853,foneal853@yahoo.com,user,2025-01-08,2813,673,170,400,"C179,C146,C026,C156,C130,C017,C117,C124,C096,C095"
U02795,linvictoria71,linvictoria71@hotmail.com,user,2025-06-10,2271,2448,24,406,"C155,C200,C043,C087,C053"
U02796,schmittlinda689,schmittlinda689@hotmail.com,user,2024-08-02,4435,1456,133,388,"C133,C200,C165,C087"
U02797,jessicamurphy679,jessicamurphy679@hotmail.com,user,2024-07-30,3604,3644,111,179,"C200,C082,C150,C010,C124,C005,C093"
U02798,joshua81334,joshua81334@hotmail.com,user,2025-04-20,2157,1722,163,427,"C057,C197,C111,C138,C121"
U02799,patricia06674,patricia06674@gmail.com,user,2024-09-18,3363,4617,44,486,"C186,C001,C150"
U02800,james80273,james80273@hotmail.com,user,2025-10-28,440,3988,103,484,"C077,C029,C089,C054"
U02801,sanchezbrenda369,sanchezbrenda369@gmail.com,user,2024-12-28,1023,417,169,24,"C032,C086"
U02802,josephhernandez659,josephhernandez659@gmail.com,user,2024-12-19,1873,2357,157,492,"C062,C170,C019,C169,C068"
U02803,mcampbell711,mcampbell711@hotmail.com,user,2024-04-13,1416,2886,93,239,"C087,C103,C066,C027,C058,C088,C070,C166,C188"
U02804,tapiamercedes650,tapiamercedes650@hotmail.com,user,2024-03-14,3223,4374,84,448,"C120,C055,C159,C171,C081,C039"
U02805,aaronjones244,aaronjones244@hotmail.com,user,2025-02-20,3004,3054,89,282,C199
U02806,jenniferwilliams691,jenniferwilliams691@hotmail.com,user,2025-09-02,2818,3981,191,306,"C125,C093,C129,C026,C168"
U02807,christina93419,christina93419@hotmail.com,user,2024-04-30,4349,2150,160,327,"C199,C050"
U02808,todd24421,todd24421@gmail.com,user,2024-06-14,2473,3637,0,153,C120
U02809,elizabeth76105,elizabeth76105@hotmail.com,user,2025-09-18,4857,3642,162,366,"C066,C187"
U02810,amy41505,amy41505@gmail.com,user,2025-01-14,2011,2382,31,284,"C183,C082,C147,C088,C011,C133"
U02811,mccartypenny730,mccartypenny730@yahoo.com,user,2024-08-08,3054,3296,9,62,"C007,C049,C156,C100,C026,C005,C020,C118"
U02812,umontes357,umontes357@gmail.com,user,2024-01-25,322,859,112,383,C099
U02813,dwilson472,dwilson472@yahoo.com,user,2025-05-16,2209,4707,8,250,"C111,C180,C153,C046,C136,C081,C175,C026,C102"
U02814,baileyraymond926,baileyraymond926@gmail.com,user,2024-03-26,2991,4737,199,121,"C198,C150,C109,C114,C103,C174,C064,C091,C051"
U02815,flarsen810,flarsen810@hotmail.com,user,2024-07-05,3014,2916,180,269,"C105,C012,C126,C015,C117,C033,C035,C137,C138,C055"
U02816,bmcdaniel277,bmcdaniel277@yahoo.com,user,2024-06-14,1888,2829,27,385,"C157,C002,C020,C070"
U02817,william60195,william60195@hotmail.com,user,2024-12-29,2538,1351,126,325,"C158,C059,C111,C104,C173"
U02818,jose56946,jose56946@yahoo.com,user,2025-01-07,4651,3391,113,393,"C178,C069"
U02819,qcoleman533,qcoleman533@gmail.com,mod,2024-06-01,90,422,116,344,"C094,C199,C161,C112"
U02820,todd35864,todd35864@hotmail.com,user,2025-09-24,1256,3193,6,262,"C088,C047,C172"
U02821,parkerrobert426,parkerrobert426@hotmail.com,user,2025-07-20,3857,4843,67,362,"C037,C130"
U02822,amandachan885,amandachan885@gmail.com,user,2024-10-30,3515,4778,26,45,"C173,C033,C051"
U02823,david80816,david80816@hotmail.com,user,2024-02-28,2161,1363,82,443,"C097,C022,C028"
U02824,langchristopher600,langchristopher600@hotmail.com,user,2025-05-13,4477,4649,37,431,"C159,C079,C101,C195,C082,C116"
U02825,rhonda81987,rhonda81987@hotmail.com,user,2025-05-03,2235,3092,95,358,"C047,C096,C176,C082"
U02826,stonemichael287,stonemichael287@gmail.com,user,2024-02-29,896,4266,24,408,"C171,C196,C179,C088,C022,C055,C098,C116,C049"
U02827,maryfoster524,maryfoster524@hotmail.com,mod,2025-06-17,2769,1182,14,105,"C166,C165,C139,C026,C177,C152,C056,C114,C185"
U02828,kellymartin440,kellymartin440@yahoo.com,user,2025-08-29,816,4399,199,459,"C128,C021,C067,C098,C172"
U02829,robert83138,robert83138@gmail.com,user,2024-02-27,2138,4278,62,101,"C083,C069,C016,C025"
U02830,brucekari114,brucekari114@hotmail.com,user,2024-05-11,4437,1696,99,5,"C001,C131,C124,C200"
U02831,masonlacey405,masonlacey405@gmail.com,mod,2024-12-30,3955,378,187,293,C108
U02832,justinjohnson678,justinjohnson678@hotmail.com,user,2024-12-04,888,4452,60,397,"C097,C037,C190,C155,C096,C001,C124,C108"
U02833,arthurbrady670,arthurbrady670@yahoo.com,user,2025-10-13,538,3408,47,490,"C128,C038"
U02834,vanderson43,vanderson43@yahoo.com,user,2025-02-10,4228,3233,143,25,"C027,C129,C100,C148,C057"
U02835,joneswilliam46,joneswilliam46@hotmail.com,user,2025-10-04,1325,3171,76,335,"C103,C066,C158,C110,C120,C077"
U02836,vsmith112,vsmith112@hotmail.com,user,2024-03-05,3287,303,82,367,"C156,C175,C006,C100"
U02837,codychapman804,codychapman804@yahoo.com,user,2025-09-10,4662,271,144,368,"C166,C004,C059,C077,C034,C087,C170,C030"
U02838,marievillarreal723,marievillarreal723@yahoo.com,mod,2024-12-16,434,1010,141,35,"C144,C147,C026,C049,C102,C140"
U02839,bhunt146,bhunt146@yahoo.com,user,2024-12-26,88,3787,70,89,"C086,C064"
U02840,stephen1469,stephen1469@hotmail.com,user,2025-05-10,3260,1134,199,447,"C044,C103,C001,C036,C045,C029"
U02841,bbennett434,bbennett434@gmail.com,user,2025-08-10,205,4508,181,261,"C094,C071,C132,C003,C037,C155,C060,C051"
U02842,tammyhoffman792,tammyhoffman792@yahoo.com,admin,2025-02-27,1890,4124,76,98,"C164,C022,C002,C105,C093,C115,C062,C084,C123,C080"
U02843,rebecca88347,rebecca88347@gmail.com,user,2024-10-20,4701,1783,197,353,"C032,C007,C042,C189,C021,C078"
U02844,fsmith49,fsmith49@hotmail.com,user,2025-08-17,724,1233,139,125,"C023,C147,C085,C095"
U02845,wbean526,wbean526@hotmail.com,mod,2025-03-28,3950,4638,148,6,"C087,C195,C155,C117"
U02846,chavezbecky103,chavezbecky103@gmail.com,user,2025-01-17,667,3980,179,13,"C009,C089,C106,C129"
U02847,cwise463,cwise463@yahoo.com,user,2025-03-21,2485,603,33,129,"C002,C085,C024,C101,C065,C139,C060"
U02848,phart780,phart780@yahoo.com,user,2025-03-07,4838,2627,53,122,"C099,C144,C067,C030,C194,C143,C117,C196"
U02849,douglas11853,douglas11853@hotmail.com,user,2024-12-27,3568,496,2,198,"C058,C080,C084,C168,C183"
U02850,jaredmcmahon954,jaredmcmahon954@hotmail.com,user,2025-07-10,3727,1910,20,327,"C195,C061,C012,C059,C058,C046,C068,C149"
U02851,christopherpowell811,christopherpowell811@yahoo.com,user,2025-10-05,3696,2730,193,255,"C088,C030,C200,C001,C078"
U02852,briansnyder556,briansnyder556@yahoo.com,user,2025-02-18,353,4805,77,358,"C186,C056,C030,C139,C024,C089,C100,C006"
U02853,joy20878,joy20878@yahoo.com,user,2024-08-12,1328,3962,13,232,"C200,C150,C093,C149,C184,C077,C123,C106,C031,C027"
U02854,rsavage111,rsavage111@hotmail.com,user,2025-03-23,3872,3212,78,451,"C093,C075,C173,C191,C090,C108,C088,C119"
U02855,karinorton154,karinorton154@hotmail.com,user,2025-09-05,3734,1242,42,198,"C054,C076,C130,C087,C069,C175,C007,C195,C053,C149"
U02856,pedwards11,pedwards11@gmail.com,user,2024-07-19,3114,4328,89,379,"C003,C112,C098,C186,C152,C187,C153"
U02857,steven78187,steven78187@hotmail.com,mod,2025-05-19,3340,554,55,265,"C105,C141,C122"
U02858,morseronald35,morseronald35@gmail.com,user,2025-10-31,3627,3610,116,224,"C096,C120,C011,C194,C168,C053,C146,C145,C105,C037"
U02859,amartinez386,amartinez386@gmail.com,user,2024-12-29,4827,1505,190,413,"C018,C172,C022,C015,C113,C195,C062,C092"
U02860,martinsamuel127,martinsamuel127@gmail.com,user,2025-04-08,3436,1412,47,338,C105
U02861,mccluretyler553,mccluretyler553@hotmail.com,mod,2025-05-22,1375,2354,51,83,"C050,C176,C199,C062"
U02862,jtaylor54,jtaylor54@yahoo.com,user,2024-06-16,4828,1882,64,143,"C006,C103,C182,C008,C097,C145,C067"
U02863,hsmith725,hsmith725@yahoo.com,user,2024-01-02,3267,2816,167,66,"C088,C113,C138,C101"
U02864,jennifer48331,jennifer48331@yahoo.com,user,2025-04-10,2502,740,34,258,"C063,C124,C184,C013,C009,C098"
U02865,anne22883,anne22883@yahoo.com,mod,2024-07-16,4350,4552,86,147,"C123,C200,C088,C063,C028,C030,C149,C162,C193"
U02866,leahcrane784,leahcrane784@yahoo.com,user,2025-08-31,80,2096,42,185,"C080,C037,C136,C002,C083,C064"
U02867,thomas35998,thomas35998@hotmail.com,user,2025-08-13,2479,1081,93,170,C123
U02868,frankespinoza571,frankespinoza571@yahoo.com,user,2024-11-25,4510,4342,163,491,"C140,C102,C008,C174,C047,C011,C059,C185"
U02869,stewartharold605,stewartharold605@yahoo.com,mod,2024-05-11,1002,2040,19,469,"C009,C024,C160,C184,C084,C144,C103,C107"
U02870,holderadam945,holderadam945@hotmail.com,user,2025-04-04,4724,1079,138,415,"C145,C135,C199,C124,C041,C133,C128,C052"
U02871,jamesdavis847,jamesdavis847@yahoo.com,user,2024-02-29,2061,1290,79,290,"C105,C045,C148,C029,C122,C171"
U02872,cody97592,cody97592@hotmail.com,user,2024-08-21,940,3498,2,120,"C195,C047,C139,C143"
U02873,carlfields519,carlfields519@gmail.com,user,2024-01-04,158,2655,20,359,C046
U02874,courtney34540,courtney34540@yahoo.com,user,2024-09-19,649,1229,5,75,"C188,C181,C168"
U02875,tsilva771,tsilva771@yahoo.com,user,2025-07-15,4006,2956,76,187,"C018,C102,C071,C136,C128"
U02876,jvilla635,jvilla635@hotmail.com,user,2025-11-02,558,455,68,207,"C034,C120,C082,C167,C190,C005,C200"
U02877,chrishernandez101,chrishernandez101@hotmail.com,user,2024-11-11,4678,3664,64,141,"C014,C059,C185"
U02878,joshuabaker408,joshuabaker408@gmail.com,user,2025-02-19,2798,2394,188,277,"C052,C004,C147,C096"
U02879,lauramatthews520,lauramatthews520@yahoo.com,mod,2024-04-20,1948,4549,55,203,"C182,C165,C003,C110,C013,C023,C067,C086,C115"
U02880,barbara99609,barbara99609@yahoo.com,user,2024-04-14,3287,3976,19,137,"C088,C129,C181,C026,C159,C163,C118,C002,C025"
U02881,aclark374,aclark374@gmail.com,user,2024-03-23,4632,3541,127,311,"C172,C034,C008,C159,C090,C019,C147,C012"
U02882,christopherpratt123,christopherpratt123@gmail.com,user,2024-04-30,4503,2890,32,121,"C181,C039,C145,C116"
U02883,fredbaxter862,fredbaxter862@yahoo.com,user,2024-07-27,4713,1619,193,244,"C088,C130,C042,C152,C027,C138,C162,C096,C083,C032"
U02884,huangbrett80,huangbrett80@hotmail.com,user,2024-06-12,4950,3634,21,144,"C043,C005,C120,C086,C118,C078,C179,C029,C080,C047"
U02885,ecoleman307,ecoleman307@yahoo.com,user,2024-12-29,1951,4774,105,81,"C034,C089,C154,C021,C133,C140,C061"
U02886,vincent13710,vincent13710@hotmail.com,user,2024-08-21,4711,3848,186,230,"C195,C166,C112,C182"
U02887,ybennett809,ybennett809@hotmail.com,user,2024-05-13,2112,2433,48,325,"C051,C162,C088,C078,C160"
U02888,hkelly919,hkelly919@yahoo.com,user,2025-01-19,1349,4944,96,185,"C029,C087,C104,C193,C183,C079,C058,C133"
U02889,waremegan888,waremegan888@gmail.com,user,2024-02-03,1283,4680,12,390,"C070,C137,C166,C005"
U02890,jennifer68657,jennifer68657@yahoo.com,user,2024-08-15,3857,4761,107,492,C161
U02891,qneal32,qneal32@hotmail.com,user,2025-03-16,2351,77,153,33,"C179,C091,C124,C059,C123,C107,C033"
U02892,grantryan295,grantryan295@yahoo.com,user,2024-11-10,3128,1133,32,187,"C153,C040,C009,C057,C106"
U02893,anthonydiaz801,anthonydiaz801@yahoo.com,user,2024-02-11,4877,692,183,490,"C162,C016,C026,C174,C086"
U02894,jessica39152,jessica39152@hotmail.com,user,2024-03-25,931,3769,47,419,"C102,C080,C017"
U02895,patrickwhite265,patrickwhite265@hotmail.com,user,2025-11-03,2689,3449,146,496,C003
U02896,gonzalezmichael650,gonzalezmichael650@gmail.com,user,2024-07-25,1031,5000,57,111,"C157,C136,C189,C070,C115,C079"
U02897,willismark168,willismark168@yahoo.com,user,2025-02-22,1985,2646,157,213,"C178,C124,C123,C022,C091,C064,C153"
U02898,wesley0921,wesley0921@yahoo.com,user,2024-05-09,3533,1339,189,154,"C187,C200,C061,C104,C084,C003,C011,C185"
U02899,hollanddarlene208,hollanddarlene208@yahoo.com,user,2025-03-13,130,4707,9,360,C111
U02900,forbesjanet308,forbesjanet308@yahoo.com,user,2024-11-11,553,2553,77,74,"C129,C126,C064,C189,C181,C084,C082,C067"
U02901,maddoxmadeline675,maddoxmadeline675@hotmail.com,mod,2025-07-08,2327,1442,164,127,"C103,C159"
U02902,oosborn505,oosborn505@yahoo.com,user,2025-07-16,501,3546,113,486,"C069,C147,C058,C160,C051,C079"
U02903,vthompson979,vthompson979@hotmail.com,user,2025-03-22,3278,4812,4,141,"C055,C190,C200,C172,C152,C047"
U02904,johnsonanthony811,johnsonanthony811@hotmail.com,admin,2024-09-26,1429,4205,120,285,"C086,C117,C051,C064"
U02905,janicethompson848,janicethompson848@gmail.com,user,2025-01-31,807,1813,63,10,"C060,C071,C088,C064,C162,C174,C054,C013"
U02906,barnesmegan186,barnesmegan186@gmail.com,admin,2024-11-24,2541,831,45,78,"C195,C122,C065,C006,C163"
U02907,dwalsh584,dwalsh584@yahoo.com,user,2024-05-28,3757,1288,14,123,"C089,C012,C083,C019"
U02908,hodgejoshua410,hodgejoshua410@gmail.com,user,2024-07-12,1081,2675,24,419,C125
U02909,cookemily726,cookemily726@yahoo.com,user,2024-10-03,2656,4377,127,27,"C069,C163,C179,C014,C070,C039,C166,C176,C173,C077"
U02910,rebeccamatthews970,rebeccamatthews970@yahoo.com,user,2024-08-25,583,644,151,317,"C096,C023,C034"
U02911,shepardrichard329,shepardrichard329@hotmail.com,user,2025-09-13,291,3983,197,264,"C151,C024"
U02912,brownmandy865,brownmandy865@hotmail.com,user,2025-07-23,2828,174,89,366,"C187,C177,C080,C157"
U02913,jessicamiller985,jessicamiller985@yahoo.com,user,2025-08-14,560,3853,28,170,"C194,C081,C092,C128,C032,C101,C111,C060"
U02914,hilljames178,hilljames178@hotmail.com,mod,2025-05-05,1076,2274,104,125,C111
U02915,vthompson124,vthompson124@gmail.com,user,2024-04-14,609,4394,168,186,"C061,C081,C034,C003,C200,C001,C118"
U02916,joshua51447,joshua51447@yahoo.com,mod,2024-08-30,340,2368,39,28,"C156,C144,C169,C099,C129,C092"
U02917,scarroll684,scarroll684@gmail.com,user,2025-04-07,3648,3773,19,156,"C176,C056,C178,C109"
U02918,fdavis25,fdavis25@gmail.com,user,2025-01-27,344,4856,9,55,C021
U02919,lopezbrittany939,lopezbrittany939@gmail.com,user,2025-08-08,3420,786,12,375,"C154,C039,C125,C132"
U02920,kristinarobinson538,kristinarobinson538@yahoo.com,user,2024-03-17,4406,4865,53,19,"C101,C169,C030,C099,C063"
U02921,umiller569,umiller569@gmail.com,user,2024-11-12,4163,3875,181,274,"C023,C136,C176,C091,C108,C153"
U02922,mary3247,mary3247@yahoo.com,admin,2025-05-02,288,4843,97,171,"C195,C143,C138,C042,C098,C123,C046"
U02923,grayjustin537,grayjustin537@yahoo.com,user,2025-01-07,1278,3999,40,421,C186
U02924,annettegutierrez654,annettegutierrez654@gmail.com,admin,2024-03-28,2378,3665,39,323,"C118,C054,C091,C108"
U02925,nicole24290,nicole24290@yahoo.com,user,2025-02-04,1829,235,136,113,C197
U02926,fbaker410,fbaker410@yahoo.com,user,2025-02-08,4902,4784,160,291,"C027,C165,C066,C089,C073,C156"
U02927,michael87562,michael87562@hotmail.com,user,2024-12-24,650,2131,99,246,"C145,C010,C112,C098,C135"
U02928,benjamindavenport528,benjamindavenport528@yahoo.com,user,2024-12-15,3052,560,143,172,"C026,C022,C109,C078,C091,C111,C012,C090"
U02929,amandaclark685,amandaclark685@hotmail.com,user,2024-10-10,3294,1697,77,127,"C129,C013"
U02930,zreed939,zreed939@hotmail.com,user,2024-12-06,1716,4821,37,8,C035
U02931,jared88358,jared88358@hotmail.com,user,2024-09-25,3510,2713,194,404,"C062,C198,C121,C181"
U02932,christopher34489,christopher34489@gmail.com,user,2024-07-06,150,1638,25,193,"C177,C143,C124,C028,C152,C042,C107,C096"
U02933,hgreen290,hgreen290@hotmail.com,user,2025-06-06,1259,103,26,73,"C171,C015,C036,C096,C075"
U02934,thomasmcdonald346,thomasmcdonald346@yahoo.com,user,2025-05-26,473,2802,75,302,C130
U02935,anne90763,anne90763@yahoo.com,user,2025-06-01,4616,4801,140,431,"C146,C127,C103,C162"
U02936,sotomisty470,sotomisty470@gmail.com,user,2025-01-31,3918,1106,79,193,"C101,C055"
U02937,robertcook14,robertcook14@hotmail.com,user,2025-09-08,2310,2037,134,112,C008
U02938,lopezmichael31,lopezmichael31@gmail.com,user,2024-08-14,1830,2563,40,314,"C159,C058,C005,C126,C178"
U02939,wpayne998,wpayne998@gmail.com,user,2024-03-23,3585,4654,144,492,"C081,C070,C106,C194,C100,C040,C132"
